28/06 17:35:08	frame	(873, 255, 888, 272)	unknown	
28/06 17:35:09	frame	(365, 256, 393, 291)	unknown	
28/06 17:35:09	postprocessing	(603, 160, 637, 206)	8493773300	../etc/evidence/8493773300_28-06_17-35-09.jpg
28/06 17:35:09	frame	(587, 218, 626, 271)	10609	
28/06 17:35:10	frame	(595, 211, 635, 265)	8493773300	
28/06 17:35:10	postprocessing	(595, 211, 635, 265)	8493773300	../etc/evidence/8493773300_28-06_17-35-10.jpg
28/06 17:35:10	frame	(862, 349, 887, 380)	unknown	
28/06 17:35:11	frame	(600, 267, 647, 332)	10609	
28/06 17:35:11	frame	(622, 271, 676, 344)	10609	
28/06 17:35:11	frame	(646, 292, 705, 368)	8493773300	
28/06 17:35:11	frame	(862, 350, 887, 382)	unknown	
28/06 17:35:12	frame	(661, 294, 709, 356)	unknown	
28/06 17:35:12	frame	(665, 317, 723, 398)	10329	
28/06 17:35:12	frame	(691, 318, 746, 387)	unknown	
28/06 17:35:12	frame	(720, 325, 787, 410)	unknown	
28/06 17:35:13	frame	(762, 347, 835, 443)	8493773300	
28/06 17:35:13	postprocessing	(762, 347, 835, 443)	8493773300	../etc/evidence/8493773300_28-06_17-35-13.jpg
28/06 17:35:14	frame	(863, 348, 887, 378)	unknown	
28/06 17:35:14	postprocessing	(762, 347, 835, 443)	8493773300	../etc/evidence/8493773300_28-06_17-35-14.jpg
28/06 17:35:14	frame	(864, 348, 885, 374)	unknown	
28/06 17:35:15	frame	(862, 348, 886, 378)	unknown	
28/06 17:35:15	frame	(863, 348, 886, 376)	unknown	
28/06 17:35:15	frame	(863, 349, 884, 375)	unknown	
28/06 17:35:16	frame	(861, 349, 888, 383)	unknown	
28/06 17:35:16	frame	(864, 349, 885, 375)	unknown	
28/06 17:35:17	frame	(863, 349, 884, 375)	unknown	
28/06 17:35:17	frame	(864, 349, 885, 375)	unknown	
28/06 17:35:17	frame	(864, 349, 885, 375)	unknown	
28/06 17:35:19	frame	(863, 349, 885, 376)	10250	
28/06 17:35:19	frame	(863, 348, 884, 374)	unknown	
28/06 17:35:19	frame	(863, 348, 885, 374)	unknown	
28/06 17:35:20	frame	(863, 348, 884, 375)	unknown	
28/06 17:35:20	frame	(874, 255, 887, 270)	unknown	
28/06 17:35:20	frame	(863, 349, 885, 375)	unknown	
28/06 17:35:20	frame	(863, 348, 886, 376)	unknown	
28/06 17:35:21	frame	(863, 348, 884, 374)	unknown	
28/06 17:35:21	frame	(863, 348, 885, 374)	unknown	
28/06 17:35:21	frame	(863, 348, 886, 376)	unknown	
28/06 17:35:21	frame	(863, 348, 884, 374)	unknown	
28/06 17:35:21	frame	(863, 348, 884, 375)	unknown	
28/06 17:35:22	frame	(863, 349, 884, 376)	unknown	
28/06 17:35:23	frame	(863, 348, 884, 375)	unknown	
28/06 17:35:23	frame	(862, 349, 886, 378)	unknown	
28/06 17:35:23	frame	(863, 349, 886, 377)	10250	
28/06 17:35:23	frame	(863, 348, 884, 374)	unknown	
28/06 17:35:24	frame	(863, 349, 886, 377)	11455	
28/06 17:35:25	frame	(862, 349, 885, 378)	unknown	
28/06 17:35:25	frame	(384, 349, 405, 371)	unknown	
28/06 17:35:25	frame	(384, 349, 405, 371)	unknown	
28/06 17:35:25	frame	(863, 349, 885, 375)	unknown	
28/06 17:35:25	frame	(863, 349, 884, 375)	unknown	
28/06 17:35:26	frame	(863, 348, 886, 376)	10250	
28/06 17:35:26	frame	(384, 349, 405, 370)	unknown	
28/06 17:35:26	frame	(863, 349, 885, 375)	unknown	
28/06 17:35:26	frame	(384, 349, 405, 370)	unknown	
28/06 17:35:26	frame	(384, 349, 405, 371)	unknown	
28/06 17:35:26	frame	(862, 347, 887, 377)	unknown	
28/06 17:35:26	frame	(862, 349, 886, 378)	unknown	
28/06 17:35:26	frame	(384, 349, 405, 371)	unknown	
28/06 17:35:26	frame	(384, 349, 405, 371)	10329	
28/06 17:35:26	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-26.jpg
28/06 17:35:27	frame	(384, 349, 405, 371)	unknown	
28/06 17:35:27	frame	(862, 347, 886, 376)	unknown	
28/06 17:35:27	frame	(862, 347, 886, 377)	unknown	
28/06 17:35:27	frame	(873, 255, 886, 270)	10329	
28/06 17:35:27	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-27.jpg
28/06 17:35:28	frame	(863, 348, 885, 375)	unknown	
28/06 17:35:28	frame	(862, 348, 885, 378)	11455	
28/06 17:35:29	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-29.jpg
28/06 17:35:29	frame	(863, 348, 884, 375)	unknown	
28/06 17:35:30	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-30.jpg
28/06 17:35:30	frame	(862, 348, 885, 377)	11455	
28/06 17:35:30	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-30.jpg
28/06 17:35:31	frame	(863, 349, 883, 375)	unknown	
28/06 17:35:31	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-31.jpg
28/06 17:35:32	frame	(864, 348, 886, 375)	unknown	
28/06 17:35:32	frame	(362, 340, 389, 371)	unknown	
28/06 17:35:33	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-33.jpg
28/06 17:35:33	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-33.jpg
28/06 17:35:34	postprocessing	(384, 349, 405, 371)	unknown	../etc/evidence/unknown_28-06_17-35-34.jpg
28/06 17:35:35	frame	(862, 349, 886, 380)	unknown	
28/06 17:35:35	frame	(360, 338, 387, 367)	unknown	
28/06 17:35:35	frame	(863, 348, 884, 375)	unknown	
28/06 17:35:35	frame	(862, 349, 886, 377)	11455	
28/06 17:35:36	frame	(862, 349, 885, 377)	11455	
28/06 17:35:37	frame	(862, 349, 885, 378)	unknown	
28/06 17:35:37	frame	(863, 349, 886, 376)	unknown	
28/06 17:35:37	frame	(863, 349, 886, 376)	10250	
28/06 17:35:38	frame	(863, 349, 883, 375)	unknown	
28/06 17:35:38	frame	(623, 387, 643, 414)	unknown	
28/06 17:35:39	frame	(863, 349, 886, 377)	unknown	
28/06 17:35:39	frame	(863, 349, 885, 376)	unknown	
28/06 17:35:40	frame	(549, 161, 579, 205)	10229	
28/06 17:35:40	frame	(863, 349, 885, 375)	unknown	
28/06 17:35:40	frame	(553, 116, 586, 162)	10229	
28/06 17:35:40	frame	(863, 349, 884, 374)	unknown	
28/06 17:35:40	frame	(863, 349, 885, 376)	unknown	
28/06 17:35:44	frame	(525, 125, 552, 160)	unknown	
28/06 17:35:44	frame	(863, 348, 886, 377)	unknown	
28/06 17:35:44	frame	(525, 129, 550, 160)	11455	
28/06 17:35:45	frame	(524, 130, 550, 162)	unknown	
28/06 17:35:45	frame	(863, 349, 884, 375)	unknown	
28/06 17:35:45	frame	(525, 127, 548, 159)	unknown	
28/06 17:35:45	frame	(525, 127, 550, 160)	unknown	
28/06 17:35:45	frame	(863, 348, 886, 377)	unknown	
28/06 17:35:45	frame	(526, 123, 553, 158)	unknown	
28/06 17:35:45	frame	(863, 349, 883, 374)	unknown	
28/06 17:35:46	frame	(526, 122, 553, 154)	unknown	
28/06 17:35:46	frame	(532, 121, 557, 155)	9944005072	
28/06 17:35:46	frame	(532, 122, 556, 155)	unknown	
28/06 17:35:46	frame	(529, 121, 555, 156)	9944005072	
28/06 17:35:46	frame	(555, 170, 576, 202)	unknown	
28/06 17:35:47	frame	(531, 122, 556, 155)	unknown	
28/06 17:35:47	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-47.jpg
28/06 17:35:47	frame	(531, 121, 557, 154)	unknown	
28/06 17:35:47	frame	(536, 121, 561, 153)	9944005072	
28/06 17:35:48	frame	(543, 126, 564, 153)	unknown	
28/06 17:35:48	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-48.jpg
28/06 17:35:48	frame	(544, 123, 567, 154)	unknown	
28/06 17:35:48	frame	(543, 123, 567, 153)	unknown	
28/06 17:35:49	frame	(541, 123, 565, 155)	unknown	
28/06 17:35:49	frame	(866, 350, 886, 374)	unknown	
28/06 17:35:49	frame	(544, 125, 564, 152)	unknown	
28/06 17:35:49	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-49.jpg
28/06 17:35:49	frame	(862, 349, 883, 375)	unknown	
28/06 17:35:50	frame	(863, 349, 885, 376)	unknown	
28/06 17:35:50	frame	(863, 348, 883, 373)	unknown	
28/06 17:35:50	frame	(873, 255, 887, 272)	unknown	
28/06 17:35:50	frame	(863, 350, 881, 373)	unknown	
28/06 17:35:50	frame	(873, 255, 887, 272)	unknown	
28/06 17:35:51	frame	(873, 255, 887, 272)	unknown	
28/06 17:35:51	frame	(863, 349, 884, 374)	unknown	
28/06 17:35:51	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-51.jpg
28/06 17:35:51	frame	(873, 255, 887, 272)	unknown	
28/06 17:35:52	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-52.jpg
28/06 17:35:52	frame	(873, 255, 888, 273)	unknown	
28/06 17:35:52	frame	(873, 255, 888, 273)	unknown	
28/06 17:35:53	frame	(873, 255, 888, 273)	unknown	
28/06 17:35:53	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-53.jpg
28/06 17:35:53	frame	(863, 350, 883, 375)	unknown	
28/06 17:35:54	frame	(863, 349, 883, 374)	unknown	
28/06 17:35:54	frame	(364, 342, 387, 367)	unknown	
28/06 17:35:54	postprocessing	(531, 122, 556, 155)	unknown	../etc/evidence/unknown_28-06_17-35-54.jpg
28/06 17:35:54	frame	(483, 314, 503, 342)	11455	
28/06 17:35:55	frame	(862, 348, 887, 377)	unknown	
28/06 17:35:56	frame	(577, 139, 603, 172)	11249	
28/06 17:35:56	frame	(597, 178, 622, 217)	unknown	
28/06 17:35:56	frame	(862, 349, 886, 377)	unknown	
28/06 17:35:56	frame	(586, 141, 616, 179)	9944005072	
28/06 17:35:56	frame	(363, 342, 387, 368)	11455	
28/06 17:35:57	frame	(862, 351, 889, 386)	11455	
28/06 17:35:57	frame	(573, 142, 604, 181)	unknown	
28/06 17:35:57	frame	(864, 349, 885, 375)	10250	
28/06 17:35:57	frame	(864, 349, 885, 375)	10250	
28/06 17:35:58	frame	(568, 147, 599, 188)	9944005072	
28/06 17:35:58	frame	(383, 348, 405, 373)	10329	
28/06 17:35:58	frame	(863, 349, 886, 377)	unknown	
28/06 17:35:58	frame	(863, 349, 886, 377)	11455	
28/06 17:35:58	frame	(581, 149, 617, 198)	unknown	
28/06 17:35:58	frame	(597, 151, 631, 195)	unknown	
28/06 17:35:58	frame	(863, 349, 886, 377)	11455	
28/06 17:35:59	frame	(634, 153, 666, 196)	unknown	
28/06 17:35:59	frame	(694, 50, 734, 102)	11455	
28/06 17:35:59	frame	(709, 153, 739, 194)	unknown	
28/06 17:35:59	frame	(729, 152, 760, 195)	unknown	
28/06 17:36:00	frame	(747, 153, 776, 195)	unknown	
28/06 17:36:00	frame	(765, 156, 795, 196)	unknown	
28/06 17:36:00	frame	(863, 349, 887, 377)	11455	
28/06 17:36:00	frame	(785, 156, 813, 192)	unknown	
28/06 17:36:00	frame	(863, 349, 887, 377)	unknown	
28/06 17:36:01	frame	(813, 218, 834, 257)	unknown	
28/06 17:36:01	postprocessing	(785, 156, 813, 192)	unknown	../etc/evidence/unknown_28-06_17-36-01.jpg
28/06 17:36:02	frame	(663, 189, 700, 233)	unknown	
28/06 17:36:02	postprocessing	(785, 156, 813, 192)	unknown	../etc/evidence/unknown_28-06_17-36-02.jpg
28/06 17:36:02	frame	(603, 189, 639, 234)	unknown	
28/06 17:36:03	frame	(863, 348, 887, 377)	unknown	
28/06 17:36:03	postprocessing	(603, 189, 639, 234)	unknown	../etc/evidence/unknown_28-06_17-36-03.jpg
28/06 17:36:03	frame	(863, 348, 887, 377)	unknown	
28/06 17:36:03	frame	(863, 348, 887, 377)	11455	
28/06 17:36:04	frame	(863, 348, 887, 377)	10250	
28/06 17:36:04	frame	(863, 348, 886, 377)	unknown	
28/06 17:36:04	frame	(599, 227, 646, 290)	unknown	
28/06 17:36:04	frame	(863, 348, 886, 376)	10250	
28/06 17:36:04	postprocessing	(599, 227, 646, 290)	unknown	../etc/evidence/unknown_28-06_17-36-04.jpg
28/06 17:36:04	frame	(604, 238, 653, 304)	9944005072	
28/06 17:36:04	frame	(863, 348, 886, 377)	unknown	
28/06 17:36:05	frame	(863, 348, 887, 377)	unknown	
28/06 17:36:05	frame	(599, 233, 656, 307)	9944005072	
28/06 17:36:05	frame	(863, 349, 884, 376)	unknown	
28/06 17:36:06	postprocessing	(599, 233, 656, 307)	unknown	../etc/evidence/unknown_28-06_17-36-06.jpg
28/06 17:36:06	postprocessing	(599, 233, 656, 307)	unknown	../etc/evidence/unknown_28-06_17-36-06.jpg
28/06 17:36:06	frame	(863, 348, 885, 377)	unknown	
28/06 17:36:07	frame	(364, 342, 385, 366)	11455	
28/06 17:36:07	postprocessing	(599, 233, 656, 307)	unknown	../etc/evidence/unknown_28-06_17-36-07.jpg
28/06 17:36:07	frame	(863, 349, 886, 376)	unknown	
28/06 17:36:07	frame	(364, 342, 387, 369)	unknown	
28/06 17:36:08	frame	(364, 342, 386, 368)	unknown	
28/06 17:36:08	frame	(863, 349, 885, 376)	unknown	
28/06 17:36:08	frame	(862, 348, 885, 376)	unknown	
28/06 17:36:08	frame	(863, 349, 885, 376)	unknown	
28/06 17:36:08	postprocessing	(599, 233, 656, 307)	unknown	../etc/evidence/unknown_28-06_17-36-08.jpg
28/06 17:36:09	frame	(364, 343, 386, 367)	unknown	
28/06 17:36:09	frame	(862, 349, 885, 376)	10250	
28/06 17:36:09	frame	(362, 341, 386, 370)	unknown	
28/06 17:36:09	frame	(862, 350, 886, 378)	unknown	
28/06 17:36:09	frame	(862, 350, 886, 379)	unknown	
28/06 17:36:10	frame	(863, 349, 885, 376)	unknown	
28/06 17:36:10	frame	(862, 349, 885, 377)	unknown	
28/06 17:36:10	frame	(862, 349, 886, 378)	unknown	
28/06 17:36:14	frame	(863, 348, 884, 374)	unknown	
28/06 17:36:14	frame	(862, 348, 885, 377)	unknown	
28/06 17:36:14	frame	(863, 349, 884, 375)	unknown	
28/06 17:36:15	frame	(864, 349, 884, 374)	unknown	
28/06 17:36:15	frame	(864, 349, 884, 374)	unknown	
28/06 17:36:15	frame	(864, 349, 884, 374)	unknown	
28/06 17:36:15	frame	(864, 349, 884, 374)	unknown	
28/06 17:36:16	frame	(863, 349, 885, 377)	unknown	
28/06 17:36:16	frame	(863, 349, 884, 374)	unknown	
28/06 17:36:16	frame	(861, 349, 890, 386)	unknown	
28/06 17:36:17	frame	(568, 229, 607, 284)	unknown	
28/06 17:36:23	frame	(878, 252, 915, 297)	10402	
28/06 17:36:25	frame	(862, 348, 885, 377)	10250	
28/06 17:36:25	frame	(862, 348, 886, 377)	unknown	
28/06 17:36:25	frame	(862, 348, 885, 377)	unknown	
28/06 17:36:26	frame	(862, 349, 886, 378)	unknown	
28/06 17:36:26	frame	(863, 348, 886, 376)	10250	
28/06 17:36:29	frame	(863, 349, 886, 377)	10229	
28/06 17:36:29	frame	(362, 340, 389, 370)	unknown	
28/06 17:36:30	frame	(849, 173, 888, 221)	unknown	
28/06 17:36:30	frame	(820, 179, 859, 227)	unknown	
28/06 17:36:30	frame	(805, 173, 846, 226)	11317	
28/06 17:36:31	frame	(782, 184, 821, 236)	9944005072	
28/06 17:36:31	frame	(756, 190, 798, 242)	unknown	
28/06 17:36:32	frame	(638, 214, 682, 273)	unknown	
28/06 17:36:32	frame	(592, 723, 630, 769)	unknown	
28/06 17:36:32	frame	(556, 206, 614, 282)	unknown	
28/06 17:36:33	frame	(535, 232, 582, 295)	11184	
28/06 17:36:33	frame	(497, 230, 552, 298)	unknown	
28/06 17:36:33	frame	(550, 493, 595, 559)	10229	
28/06 17:36:33	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-33.jpg
28/06 17:36:34	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-34.jpg
28/06 17:36:35	frame	(863, 349, 883, 375)	unknown	
28/06 17:36:35	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-35.jpg
28/06 17:36:35	frame	(863, 349, 885, 377)	unknown	
28/06 17:36:36	frame	(863, 348, 884, 374)	unknown	
28/06 17:36:36	frame	(863, 349, 884, 375)	unknown	
28/06 17:36:36	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-36.jpg
28/06 17:36:37	frame	(363, 341, 388, 369)	unknown	
28/06 17:36:37	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-37.jpg
28/06 17:36:37	frame	(363, 342, 386, 368)	unknown	
28/06 17:36:38	frame	(863, 350, 884, 376)	unknown	
28/06 17:36:38	frame	(873, 255, 888, 272)	unknown	
28/06 17:36:38	frame	(363, 342, 386, 368)	unknown	
28/06 17:36:38	frame	(364, 342, 387, 368)	unknown	
28/06 17:36:38	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-38.jpg
28/06 17:36:39	frame	(873, 255, 888, 272)	unknown	
28/06 17:36:39	postprocessing	(556, 206, 614, 282)	unknown	../etc/evidence/unknown_28-06_17-36-39.jpg
28/06 17:36:40	frame	(361, 339, 389, 368)	unknown	
28/06 17:36:40	frame	(862, 349, 884, 377)	unknown	
28/06 17:36:41	frame	(862, 349, 883, 378)	unknown	
28/06 17:36:43	frame	(861, 349, 887, 381)	unknown	
28/06 17:36:43	frame	(861, 349, 889, 384)	11455	
28/06 17:36:44	frame	(863, 349, 883, 375)	unknown	
28/06 17:36:44	frame	(863, 349, 885, 377)	unknown	
28/06 17:36:45	frame	(860, 349, 889, 386)	unknown	
28/06 17:36:45	frame	(863, 348, 884, 374)	unknown	
28/06 17:36:45	frame	(349, 270, 376, 308)	unknown	
28/06 17:36:45	frame	(261, 53, 282, 84)	10229	
28/06 17:36:45	frame	(862, 351, 888, 387)	unknown	
28/06 17:36:45	frame	(863, 348, 884, 375)	unknown	
28/06 17:36:46	frame	(863, 348, 884, 374)	10250	
28/06 17:36:46	frame	(863, 348, 886, 376)	unknown	
28/06 17:36:46	frame	(361, 340, 386, 368)	unknown	
28/06 17:36:47	frame	(864, 350, 881, 372)	unknown	
28/06 17:36:47	frame	(861, 350, 887, 386)	unknown	
28/06 17:36:48	frame	(863, 349, 883, 375)	unknown	
28/06 17:36:48	frame	(863, 349, 885, 376)	unknown	
28/06 17:36:49	frame	(365, 343, 387, 368)	unknown	
28/06 17:36:50	frame	(362, 341, 387, 369)	unknown	
28/06 17:36:50	frame	(863, 348, 884, 375)	unknown	
28/06 17:36:51	frame	(862, 348, 885, 377)	10250	
28/06 17:36:51	frame	(862, 349, 884, 376)	10250	
28/06 17:36:51	frame	(862, 349, 886, 378)	11455	
28/06 17:36:51	frame	(862, 349, 882, 375)	10250	
28/06 17:36:52	frame	(863, 348, 886, 377)	11455	
28/06 17:36:52	frame	(863, 348, 886, 376)	10250	
28/06 17:36:52	frame	(863, 349, 883, 374)	unknown	
28/06 17:36:52	frame	(863, 349, 884, 374)	unknown	
28/06 17:36:53	frame	(863, 349, 885, 377)	unknown	
28/06 17:36:53	frame	(863, 349, 884, 375)	unknown	
28/06 17:36:54	frame	(863, 349, 885, 376)	10250	
28/06 17:36:54	frame	(417, 218, 462, 275)	9944005072	
28/06 17:36:54	frame	(508, 217, 560, 286)	9944005072	
28/06 17:36:54	frame	(535, 222, 591, 296)	9944005072	
28/06 17:36:55	frame	(554, 234, 611, 310)	9944005072	
28/06 17:36:55	frame	(863, 348, 886, 376)	unknown	
28/06 17:36:55	frame	(579, 225, 644, 306)	9944005072	
28/06 17:36:55	frame	(863, 349, 884, 374)	unknown	
28/06 17:36:56	frame	(862, 348, 885, 376)	unknown	
28/06 17:36:57	frame	(365, 343, 384, 366)	unknown	
28/06 17:36:58	frame	(384, 349, 404, 372)	11455	
28/06 17:36:59	frame	(863, 349, 886, 377)	unknown	
28/06 17:36:59	frame	(863, 349, 884, 374)	unknown	
28/06 17:37:00	frame	(863, 349, 885, 376)	11455	
28/06 17:37:00	frame	(863, 348, 884, 375)	unknown	
28/06 17:37:00	frame	(863, 349, 884, 376)	unknown	
28/06 17:37:00	frame	(863, 349, 885, 374)	unknown	
28/06 17:37:00	frame	(360, 340, 384, 368)	unknown	
28/06 17:37:01	frame	(863, 349, 886, 377)	10229	
28/06 17:37:01	frame	(862, 348, 885, 377)	11455	
28/06 17:37:01	frame	(863, 349, 886, 376)	unknown	
28/06 17:37:02	frame	(361, 341, 385, 369)	11455	
28/06 17:37:02	frame	(863, 349, 885, 377)	unknown	
28/06 17:37:03	frame	(863, 348, 886, 376)	unknown	
28/06 17:37:03	frame	(863, 349, 885, 377)	unknown	
28/06 17:37:03	frame	(863, 348, 886, 376)	11455	
28/06 17:37:04	frame	(862, 349, 886, 378)	unknown	
28/06 17:37:05	frame	(863, 348, 884, 375)	unknown	
28/06 17:37:05	frame	(863, 349, 883, 375)	unknown	
28/06 17:37:05	frame	(862, 349, 885, 377)	unknown	
28/06 17:37:05	frame	(862, 348, 884, 375)	unknown	
28/06 17:37:06	frame	(862, 349, 884, 377)	unknown	
28/06 17:37:06	frame	(864, 350, 881, 372)	unknown	
28/06 17:37:07	frame	(364, 342, 387, 368)	unknown	
28/06 17:37:08	frame	(863, 348, 887, 378)	unknown	
28/06 17:37:09	frame	(863, 348, 884, 375)	unknown	
28/06 17:37:09	frame	(863, 349, 884, 374)	unknown	
28/06 17:37:09	frame	(863, 348, 886, 377)	unknown	
28/06 17:37:09	frame	(863, 348, 886, 377)	unknown	
28/06 17:37:10	frame	(863, 348, 886, 377)	unknown	
28/06 17:37:10	frame	(863, 349, 884, 375)	unknown	
28/06 17:37:11	frame	(863, 348, 884, 374)	unknown	
28/06 17:37:11	frame	(862, 348, 885, 377)	11455	
28/06 17:37:11	frame	(863, 349, 883, 374)	unknown	
28/06 17:37:12	frame	(863, 349, 883, 374)	unknown	
28/06 17:37:12	frame	(862, 349, 884, 376)	unknown	
28/06 17:37:12	frame	(862, 348, 885, 376)	11455	
28/06 17:37:12	frame	(862, 348, 885, 376)	11455	
28/06 17:37:13	frame	(862, 349, 885, 376)	unknown	
28/06 17:37:13	frame	(862, 348, 885, 376)	unknown	
28/06 17:37:13	frame	(593, 154, 625, 195)	unknown	
28/06 17:37:14	frame	(586, 156, 618, 199)	9944005072	
28/06 17:37:14	frame	(577, 157, 611, 200)	9944005072	
28/06 17:37:14	frame	(863, 349, 884, 375)	unknown	
28/06 17:37:14	frame	(562, 170, 597, 214)	unknown	
28/06 17:37:14	frame	(863, 349, 884, 374)	unknown	
28/06 17:37:15	frame	(551, 168, 587, 215)	9944005072	
28/06 17:37:15	frame	(863, 349, 884, 374)	unknown	
28/06 17:37:15	frame	(863, 349, 884, 375)	unknown	
28/06 17:37:15	frame	(863, 348, 886, 376)	11455	
28/06 17:37:15	frame	(547, 181, 584, 230)	unknown	
28/06 17:37:15	frame	(863, 349, 884, 375)	unknown	
28/06 17:37:15	frame	(530, 195, 573, 248)	unknown	
28/06 17:37:15	frame	(863, 349, 886, 377)	unknown	
28/06 17:37:16	frame	(526, 189, 567, 239)	unknown	
28/06 17:37:16	frame	(863, 349, 886, 377)	unknown	
28/06 17:37:16	frame	(531, 199, 569, 251)	unknown	
28/06 17:37:16	frame	(542, 203, 586, 258)	9944005072	
28/06 17:37:16	postprocessing	(542, 203, 586, 258)	unknown	../etc/evidence/unknown_28-06_17-37-16.jpg
28/06 17:37:16	frame	(533, 220, 579, 279)	unknown	
28/06 17:37:17	frame	(536, 212, 584, 272)	unknown	
28/06 17:37:17	frame	(597, 725, 636, 765)	unknown	
28/06 17:37:17	frame	(550, 223, 604, 292)	9944005072	
28/06 17:37:17	frame	(567, 230, 619, 299)	unknown	
28/06 17:37:17	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-17.jpg
28/06 17:37:18	frame	(862, 349, 884, 377)	unknown	
28/06 17:37:18	frame	(862, 349, 884, 377)	unknown	
28/06 17:37:18	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-18.jpg
28/06 17:37:19	frame	(863, 351, 883, 375)	unknown	
28/06 17:37:19	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-19.jpg
28/06 17:37:19	frame	(363, 343, 384, 367)	11184	
28/06 17:37:19	frame	(363, 343, 385, 368)	unknown	
28/06 17:37:20	frame	(384, 350, 403, 370)	unknown	
28/06 17:37:20	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-20.jpg
28/06 17:37:20	frame	(384, 350, 403, 370)	unknown	
28/06 17:37:21	frame	(364, 343, 385, 367)	unknown	
28/06 17:37:21	frame	(384, 348, 406, 373)	unknown	
28/06 17:37:21	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-21.jpg
28/06 17:37:22	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-22.jpg
28/06 17:37:23	frame	(863, 349, 884, 376)	10250	
28/06 17:37:23	postprocessing	(567, 230, 619, 299)	unknown	../etc/evidence/unknown_28-06_17-37-23.jpg
28/06 17:37:23	frame	(863, 351, 880, 372)	unknown	
28/06 17:37:24	frame	(864, 350, 881, 372)	unknown	
28/06 17:37:25	frame	(863, 349, 885, 377)	unknown	
28/06 17:37:25	frame	(276, 46, 292, 67)	unknown	
28/06 17:37:26	frame	(863, 349, 884, 374)	unknown	
28/06 17:37:26	frame	(695, 11, 720, 41)	unknown	
28/06 17:37:26	frame	(863, 348, 884, 374)	unknown	
28/06 17:37:26	frame	(863, 349, 884, 374)	unknown	
28/06 17:37:27	frame	(863, 349, 883, 375)	unknown	
28/06 17:37:27	frame	(863, 349, 885, 375)	unknown	
28/06 17:37:27	frame	(873, 255, 888, 273)	unknown	
28/06 17:37:27	frame	(873, 255, 888, 273)	unknown	
28/06 17:37:27	frame	(863, 348, 884, 374)	unknown	
28/06 17:37:28	frame	(863, 348, 884, 375)	unknown	
28/06 17:37:28	frame	(863, 349, 884, 376)	unknown	
28/06 17:37:28	frame	(863, 348, 884, 374)	unknown	
28/06 17:37:28	frame	(863, 349, 884, 375)	unknown	
28/06 17:37:28	frame	(863, 349, 883, 375)	unknown	
28/06 17:37:29	frame	(863, 348, 886, 376)	10250	
28/06 17:37:29	frame	(862, 348, 885, 377)	11455	
28/06 17:37:30	frame	(861, 349, 888, 383)	11455	
28/06 17:37:34	frame	(484, 314, 504, 341)	11455	
28/06 17:37:35	frame	(862, 348, 885, 377)	unknown	
28/06 17:37:36	frame	(862, 350, 884, 378)	10250	
28/06 17:37:37	frame	(863, 349, 884, 377)	11455	
28/06 17:37:37	frame	(862, 349, 884, 376)	10250	
28/06 17:37:38	frame	(863, 349, 885, 376)	10250	
28/06 17:37:38	frame	(862, 348, 886, 378)	11074	
28/06 17:37:39	frame	(863, 348, 884, 375)	unknown	
28/06 17:37:40	frame	(862, 348, 886, 377)	unknown	
28/06 17:37:41	frame	(861, 349, 888, 383)	unknown	
28/06 17:37:41	frame	(863, 349, 884, 375)	unknown	
28/06 17:37:42	frame	(862, 349, 884, 376)	unknown	
